href,video,gloss,grammar-category,category
/es.es/word/7103/encendido/0/?q=encendido,https://media.spreadthesign.com/video/mp4/5/235843.mp4,encendido,adverbio,lenguaje
/es.es/word/7177/palmadita/0/?q=palmadita,https://media.spreadthesign.com/video/mp4/5/179379.mp4,palmadita,verbo,lenguaje
/es.es/word/7110/abierto/0/?q=abierto,https://media.spreadthesign.com/video/mp4/5/127881.mp4,abierto,adjetivo,lenguaje
/es.es/word/7119/o/0/?q=o,https://media.spreadthesign.com/video/mp4/5/282506.mp4,o,conjuncion,lenguaje
/es.es/word/7182/tardio/0/?q=tard%C3%ADo,https://media.spreadthesign.com/video/mp4/5/67362.mp4,tardío,adjetivo,lenguaje
/es.es/word/7158/citar/0/?q=citar,https://media.spreadthesign.com/video/mp4/5/278508.mp4,citar,verbo,lenguaje
/es.es/word/7155/rinar/0/?q=ri%C3%B1ar,https://media.spreadthesign.com/video/mp4/5/58048.mp4,riñar,verbo,lenguaje
/es.es/word/7153/estar-cualificado/0/?q=estar+cualificado,https://media.spreadthesign.com/video/mp4/5/236456.mp4,estar cualificado,verbo,lenguaje
/es.es/word/7120/oralmente/0/?q=oralmente,https://media.spreadthesign.com/video/mp4/5/173786.mp4,oralmente,adverbio,lenguaje
/es.es/word/7194/desgarrar/0/?q=desgarrar,https://media.spreadthesign.com/video/mp4/5/406329.mp4,desgarrar,verbo,lenguaje
/es.es/word/7195/burlarse/0/?q=burlarse,https://media.spreadthesign.com/video/mp4/5/148617.mp4,burlarse,verbo,lenguaje
/es.es/word/7193/lagrima/0/?q=l%C3%A1grima,https://media.spreadthesign.com/video/mp4/5/58333.mp4,lágrima,nombre,lenguaje
/es.es/word/7138/salida/0/?q=salida,https://media.spreadthesign.com/video/mp4/5/64994.mp4,salida,nombre,lenguaje
/es.es/word/7135/fuera/0/?q=fuera,https://media.spreadthesign.com/video/mp4/5/64995.mp4,fuera,adverbio,lenguaje
/es.es/word/7132/deberia/0/?q=deber%C3%ADa,https://media.spreadthesign.com/video/mp4/5/151848.mp4,debería,verbo,lenguaje
/es.es/word/7134/nuestro/0/?q=nuestro,https://media.spreadthesign.com/video/mp4/5/174628.mp4,nuestro,adjetivo,lenguaje
/es.es/word/7841/mensaje/0/?q=mensaje,https://media.spreadthesign.com/video/mp4/5/180560.mp4,mensaje,nombre,lenguaje
/es.es/word/7847/desinencia/0/?q=desinencia,https://media.spreadthesign.com/video/mp4/5/270767.mp4,desinencia,nombre,lenguaje
/es.es/word/7816/ancho-de-hombros/0/?q=ancho+de+hombros,https://media.spreadthesign.com/video/mp4/5/276939.mp4,ancho de hombros,adjetivo,lenguaje
/es.es/word/7888/participante/0/?q=participante,https://media.spreadthesign.com/video/mp4/5/156699.mp4,participante,nombre,lenguaje
/es.es/word/7886/definir/0/?q=definir,https://media.spreadthesign.com/video/mp4/5/151873.mp4,definir,verbo,lenguaje
/es.es/word/7855/central/0/?q=central,https://media.spreadthesign.com/video/mp4/5/151149.mp4,central,adjetivo,lenguaje
/es.es/word/7852/celibato/0/?q=celibato,https://media.spreadthesign.com/video/mp4/5/330623.mp4,celibato,nombre,lenguaje
/es.es/word/7856/arriesgar/0/?q=arriesgar,https://media.spreadthesign.com/video/mp4/5/131805.mp4,arriesgar,verbo,lenguaje
/es.es/word/7824/usuario/0/?q=usuario,https://media.spreadthesign.com/video/mp4/5/173790.mp4,usuario,nombre,lenguaje
/es.es/word/7829/romper-una-promesa/0/?q=romper+una+promesa,https://media.spreadthesign.com/video/mp4/5/156102.mp4,romper una promesa,verbo,lenguaje
/es.es/word/7826/roto/0/?q=roto,https://media.spreadthesign.com/video/mp4/5/126092.mp4,roto,adjetivo,lenguaje
/es.es/word/78/superficie/0/?q=superficie,https://media.spreadthesign.com/video/mp4/5/772.mp4,superficie,nombre,lenguaje
/es.es/word/7898/dialecto/0/?q=dialecto,https://media.spreadthesign.com/video/mp4/5/152598.mp4,dialecto,nombre,lenguaje
/es.es/word/7894/destructivo/0/?q=destructivo,https://media.spreadthesign.com/video/mp4/5/152579.mp4,destructivo,adjetivo,lenguaje
/es.es/word/7899/dialogo/0/?q=dialogo,https://media.spreadthesign.com/video/mp4/5/152599.mp4,dialogo,nombre,lenguaje
/es.es/word/7893/ademas/0/?q=adem%C3%A1s,https://media.spreadthesign.com/video/mp4/5/148993.mp4,además,adverbio,lenguaje
/es.es/word/7864/cita/0/?q=cita,https://media.spreadthesign.com/video/mp4/5/164394.mp4,cita,nombre,lenguaje
/es.es/word/7833/alboroto/0/?q=alboroto,https://media.spreadthesign.com/video/mp4/5/149012.mp4,alboroto,verbo,lenguaje
/es.es/word/7500/agarrar/0/?q=agarrar,https://media.spreadthesign.com/video/mp4/5/618818.mp4,agarrar,verbo,lenguaje
/es.es/word/7501/gemir/0/?q=gemir,https://media.spreadthesign.com/video/mp4/5/330778.mp4,gemir,verbo,lenguaje
/es.es/word/7580/omnipotencia/0/?q=omnipotencia,https://media.spreadthesign.com/video/mp4/5/173781.mp4,omnipotencia,nombre,lenguaje
/es.es/word/7582/en-general/0/?q=en+general,https://media.spreadthesign.com/video/mp4/5/153124.mp4,en general,adverbio,lenguaje
/es.es/word/7587/todas-las-cosas/0/?q=todas+las+cosas,https://media.spreadthesign.com/video/mp4/5/157182.mp4,todas las cosas,pronombre,lenguaje
/es.es/word/7510/quejarse/0/?q=quejarse,https://media.spreadthesign.com/video/mp4/5/154059.mp4,quejarse,verbo,lenguaje
/es.es/word/7518/timar/0/?q=timar,https://media.spreadthesign.com/video/mp4/5/157174.mp4,timar,verbo,lenguaje
/es.es/word/7512/suponer/0/?q=suponer,https://media.spreadthesign.com/video/mp4/5/64811.mp4,suponer,verbo,lenguaje
/es.es/word/7514/guiar/0/?q=guiar,https://media.spreadthesign.com/video/mp4/5/64809.mp4,guiar,verbo,lenguaje
/es.es/word/7568/vital/0/?q=vital,https://media.spreadthesign.com/video/mp4/5/126070.mp4,vital,adjetivo,lenguaje
/es.es/word/7567/activar/0/?q=activar,https://media.spreadthesign.com/video/mp4/5/164368.mp4,activar,verbo,lenguaje
/es.es/word/7538/definitivo/0/?q=definitivo,https://media.spreadthesign.com/video/mp4/5/151875.mp4,definitivo,adjetivo,lenguaje
/es.es/word/7539/ovacion/0/?q=ovaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/154948.mp4,ovación,nombre,lenguaje
/es.es/word/7204/contar/0/?q=contar,https://media.spreadthesign.com/video/mp4/5/67390.mp4,contar,verbo,lenguaje
/es.es/word/7209/tentar/0/?q=tentar,https://media.spreadthesign.com/video/mp4/5/67411.mp4,tentar,verbo,lenguaje
/es.es/word/7206/estado-de-animo/0/?q=estado+de+%C3%A1nimo,https://media.spreadthesign.com/video/mp4/5/405765.mp4,estado de ánimo,nombre,lenguaje
/es.es/word/7251/por/0/?q=por,https://media.spreadthesign.com/video/mp4/5/157627.mp4,por,preposicion,lenguaje
/es.es/word/7220/declarar/0/?q=declarar,https://media.spreadthesign.com/video/mp4/5/67428.mp4,declarar,verbo,lenguaje
/es.es/word/7225/tema/0/?q=tema,https://media.spreadthesign.com/video/mp4/5/58342.mp4,tema,nombre,lenguaje
/es.es/word/7227/por-eso/0/?q=por+eso,https://media.spreadthesign.com/video/mp4/5/190922.mp4,por eso,adverbio,lenguaje
/es.es/word/7224/a-ellos/0/?q=a+ellos,https://media.spreadthesign.com/video/mp4/5/67417.mp4,a ellos,pronombre,lenguaje
/es.es/word/7221/aquel/0/?q=aquel,https://media.spreadthesign.com/video/mp4/5/330551.mp4,aquel,pronombre,lenguaje
/es.es/word/7226/teoria/0/?q=teor%C3%ADa,https://media.spreadthesign.com/video/mp4/5/58341.mp4,teoría,nombre,lenguaje
/es.es/word/7223/su/0/?q=su,https://media.spreadthesign.com/video/mp4/5/55470.mp4,su,pronombre,lenguaje
/es.es/word/7278/a/0/?q=a,https://media.spreadthesign.com/video/mp4/5/58170.mp4,a,preposicion,lenguaje
/es.es/word/7240/no-obstante/0/?q=no+obstante,https://media.spreadthesign.com/video/mp4/5/275953.mp4,no obstante,conjuncion,lenguaje
/es.es/word/7249/latir/0/?q=latir,https://media.spreadthesign.com/video/mp4/5/179480.mp4,latir,verbo,lenguaje
/es.es/word/7241/pensamiento/0/?q=pensamiento,https://media.spreadthesign.com/video/mp4/5/71745.mp4,pensamiento,nombre,lenguaje
/es.es/word/7211/tender/0/?q=tender,https://media.spreadthesign.com/video/mp4/5/157147.mp4,tender,verbo,lenguaje
/es.es/word/7216/esplendido/0/?q=espl%C3%A9ndido,https://media.spreadthesign.com/video/mp4/5/406469.mp4,espléndido,adjetivo,lenguaje
/es.es/word/7215/terrible/0/?q=terrible,https://media.spreadthesign.com/video/mp4/5/59353.mp4,terrible,adjetivo,lenguaje
/es.es/word/7231/ellos-as/0/?q=ellos%2Fas,https://media.spreadthesign.com/video/mp4/5/58340.mp4,ellos/as,pronombre,lenguaje
/es.es/word/7237/este/0/?q=este,https://media.spreadthesign.com/video/mp4/5/330924.mp4,este,pronombre,lenguaje
/es.es/word/7908/conducir/0/?q=conducir,https://media.spreadthesign.com/video/mp4/5/475663.mp4,conducir,verbo,lenguaje
/es.es/word/7901/difundido/0/?q=difundido,https://media.spreadthesign.com/video/mp4/5/152619.mp4,difundido,adjetivo,lenguaje
/es.es/word/7909/disciplina/0/?q=disciplina,https://media.spreadthesign.com/video/mp4/5/152630.mp4,disciplina,nombre,lenguaje
/es.es/word/7914/debatir/0/?q=debatir,https://media.spreadthesign.com/video/mp4/5/164403.mp4,debatir,verbo,lenguaje
/es.es/word/7918/distribucion/0/?q=distribuci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/152652.mp4,distribución,nombre,lenguaje
/es.es/word/7912/discriminar/0/?q=discriminar,https://media.spreadthesign.com/video/mp4/5/152634.mp4,discriminar,verbo,lenguaje
/es.es/word/7988/sustituir/0/?q=sustituir,https://media.spreadthesign.com/video/mp4/5/163685.mp4,sustituir,verbo,lenguaje
/es.es/word/7982/una-vez-mas/0/?q=Una+vez+m%C3%A1s,https://media.spreadthesign.com/video/mp4/5/131801.mp4,Una vez más,adverbio,lenguaje
/es.es/word/7987/experiencia/0/?q=experiencia,https://media.spreadthesign.com/video/mp4/5/164409.mp4,experiencia,nombre,lenguaje
/es.es/word/7983/mantener-ocupado-a-alguien/0/?q=mantener+ocupado+a+alguien,https://media.spreadthesign.com/video/mp4/5/179961.mp4,mantener ocupado a alguien,verbo,lenguaje
/es.es/word/7959/sordera/0/?q=sordera,https://media.spreadthesign.com/video/mp4/5/163656.mp4,sordera,nombre,lenguaje
/es.es/word/7952/sin-embargo/0/?q=sin+embargo,https://media.spreadthesign.com/video/mp4/5/432564.mp4,sin embargo,adverbio,lenguaje
/es.es/word/7991/etica/0/?q=%C3%A9tica,https://media.spreadthesign.com/video/mp4/5/153396.mp4,ética,nombre,lenguaje
/es.es/word/7993/hay/0/?q=hay,https://media.spreadthesign.com/video/mp4/5/152040.mp4,hay,verbo,lenguaje
/es.es/word/7968/realmente/0/?q=realmente,https://media.spreadthesign.com/video/mp4/5/235838.mp4,realmente,adverbio,lenguaje
/es.es/word/7969/en-realidad/0/?q=en+realidad,https://media.spreadthesign.com/video/mp4/5/131796.mp4,en realidad,adverbio,lenguaje
/es.es/word/7963/efecto/0/?q=efecto,https://media.spreadthesign.com/video/mp4/5/271244.mp4,efecto,nombre,lenguaje
/es.es/word/7938/sueno/0/?q=sue%C3%B1o,https://media.spreadthesign.com/video/mp4/5/163672.mp4,sueño,nombre,lenguaje
/es.es/word/7935/babear/0/?q=babear,https://media.spreadthesign.com/video/mp4/5/148967.mp4,babear,verbo,lenguaje
/es.es/word/7674/solucionado/0/?q=solucionado,https://media.spreadthesign.com/video/mp4/5/163644.mp4,solucionado,adjetivo,lenguaje
/es.es/word/7675/distante/0/?q=distante,https://media.spreadthesign.com/video/mp4/5/152648.mp4,distante,adjetivo,lenguaje
/es.es/word/7645/argumento/0/?q=argumento,https://media.spreadthesign.com/video/mp4/5/164377.mp4,argumento,nombre,lenguaje
/es.es/word/7643/arbitrario/0/?q=arbitrario,https://media.spreadthesign.com/video/mp4/5/149065.mp4,arbitrario,adjetivo,lenguaje
/es.es/word/7618/comentario/0/?q=comentario,https://media.spreadthesign.com/video/mp4/5/151190.mp4,comentario,nombre,lenguaje
/es.es/word/7617/comunicado/0/?q=comunicado,https://media.spreadthesign.com/video/mp4/5/155522.mp4,comunicado,nombre,lenguaje
/es.es/word/761/lleno-hasta-el-borde/0/?q=lleno+hasta+el+borde,https://media.spreadthesign.com/video/mp4/5/423949.mp4,lleno hasta el borde,adjetivo,lenguaje
/es.es/word/7619/comentar/0/?q=comentar,https://media.spreadthesign.com/video/mp4/5/151189.mp4,comentar,verbo,lenguaje
/es.es/word/7685/sector/0/?q=sector,https://media.spreadthesign.com/video/mp4/5/163559.mp4,sector,nombre,lenguaje
/es.es/word/7682/abominable/0/?q=abominable,https://media.spreadthesign.com/video/mp4/5/164361.mp4,abominable,adjetivo,lenguaje
/es.es/word/7684/poner-al-descubierto/0/?q=poner+al+descubierto,https://media.spreadthesign.com/video/mp4/5/190917.mp4,poner al descubierto,verbo,lenguaje
/es.es/word/7683/finalizacion/0/?q=finalizaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/151994.mp4,finalización,nombre,lenguaje
/es.es/word/7625/adaptar/0/?q=adaptar,https://media.spreadthesign.com/video/mp4/5/148988.mp4,adaptar,verbo,lenguaje
/es.es/word/7620/de-otro-modo/0/?q=de+otro+modo,https://media.spreadthesign.com/video/mp4/5/151819.mp4,de otro modo,adverbio,lenguaje
/es.es/word/7629/energico/0/?q=en%C3%A9rgico,https://media.spreadthesign.com/video/mp4/5/330871.mp4,enérgico,adjetivo,lenguaje
/es.es/word/7694/nimiedad/0/?q=nimiedad,https://media.spreadthesign.com/video/mp4/5/154359.mp4,nimiedad,nombre,lenguaje
/es.es/word/7696/hacia-atras/0/?q=hacia+atr%C3%A1s,https://media.spreadthesign.com/video/mp4/5/152037.mp4,hacia atrás,adjetivo,lenguaje
/es.es/word/7693/una-tarea-sencilla/0/?q=una+tarea+sencilla,https://media.spreadthesign.com/video/mp4/5/153806.mp4,una tarea sencilla,nombre,lenguaje
/es.es/word/7660/asimilacion/0/?q=asimilaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/149071.mp4,asimilación,nombre,lenguaje
/es.es/word/7666/avanzado/0/?q=avanzado,https://media.spreadthesign.com/video/mp4/5/475590.mp4,avanzado,adjetivo,lenguaje
/es.es/word/7630/admision/0/?q=admisi%C3%B3n,https://media.spreadthesign.com/video/mp4/5/276571.mp4,admisión,nombre,lenguaje
/es.es/word/7638/arabe/0/?q=%C3%81rabe,https://media.spreadthesign.com/video/mp4/5/119792.mp4,Árabe,nombre,lenguaje
/es.es/word/7632/nota/0/?q=nota,https://media.spreadthesign.com/video/mp4/5/174626.mp4,nota,nombre,lenguaje
/es.es/word/7631/anotar/0/?q=anotar,https://media.spreadthesign.com/video/mp4/5/246517.mp4,anotar,verbo,lenguaje
/es.es/word/7639/arameo/0/?q=Arameo,https://media.spreadthesign.com/video/mp4/5/119802.mp4,Arameo,nombre,lenguaje
/es.es/word/7307/superar/0/?q=superar,https://media.spreadthesign.com/video/mp4/5/65613.mp4,superar,verbo,lenguaje
/es.es/word/7354/truco/0/?q=truco,https://media.spreadthesign.com/video/mp4/5/58180.mp4,truco,verbo,lenguaje
/es.es/word/7373/caerse/0/?q=caerse,https://media.spreadthesign.com/video/mp4/5/65622.mp4,caerse,verbo,lenguaje
/es.es/word/7347/tremendo/0/?q=tremendo,https://media.spreadthesign.com/video/mp4/5/157232.mp4,tremendo,adjetivo,lenguaje
/es.es/word/7314/lanzar/0/?q=lanzar,https://media.spreadthesign.com/video/mp4/5/55452.mp4,lanzar,verbo,lenguaje
/es.es/word/7399/tipo/0/?q=tipo,https://media.spreadthesign.com/video/mp4/5/58816.mp4,tipo,nombre,lenguaje
/es.es/word/7393/hacer-una-pirueta/0/?q=hacer+una+pirueta,https://media.spreadthesign.com/video/mp4/5/175605.mp4,hacer una pirueta,verbo,lenguaje
/es.es/word/7334/trasladar/0/?q=trasladar,https://media.spreadthesign.com/video/mp4/5/179611.mp4,trasladar,verbo,lenguaje
/es.es/word/7335/transformar/0/?q=transformar,https://media.spreadthesign.com/video/mp4/5/56496.mp4,transformar,verbo,lenguaje
/es.es/word/7332/pisar/0/?q=pisar,https://media.spreadthesign.com/video/mp4/5/156845.mp4,pisar,verbo,lenguaje
/es.es/word/4008/ocupado/0/?q=ocupado,https://media.spreadthesign.com/video/mp4/5/173773.mp4,ocupado,adjetivo,lenguaje
/es.es/word/4005/vocalizar/0/?q=vocalizar,https://media.spreadthesign.com/video/mp4/5/35542.mp4,vocalizar,verbo,lenguaje
/es.es/word/4004/oral/0/?q=oral,https://media.spreadthesign.com/video/mp4/5/35540.mp4,oral,adjetivo,lenguaje
/es.es/word/4009/contra/0/?q=contra,https://media.spreadthesign.com/video/mp4/5/35563.mp4,contra,preposicion,lenguaje
/es.es/word/4041/casi/0/?q=casi,https://media.spreadthesign.com/video/mp4/5/35721.mp4,casi,adverbio,lenguaje
/es.es/word/4042/compacto/0/?q=compacto,https://media.spreadthesign.com/video/mp4/5/35728.mp4,compacto,adjetivo,lenguaje
/es.es/word/4047/error/0/?q=error,https://media.spreadthesign.com/video/mp4/5/35750.mp4,error,nombre,lenguaje
/es.es/word/4010/especialmente/0/?q=especialmente,https://media.spreadthesign.com/video/mp4/5/35567.mp4,especialmente,adverbio,lenguaje
/es.es/word/4016/desordenado/0/?q=desordenado,https://media.spreadthesign.com/video/mp4/5/35600.mp4,desordenado,adjetivo,lenguaje
/es.es/word/4085/seducir/0/?q=seducir,https://media.spreadthesign.com/video/mp4/5/35941.mp4,seducir,verbo,lenguaje
/es.es/word/4089/cautivar/0/?q=cautivar,https://media.spreadthesign.com/video/mp4/5/35960.mp4,cautivar,verbo,lenguaje
/es.es/word/4086/si/0/?q=si,https://media.spreadthesign.com/video/mp4/5/35945.mp4,si,conjuncion,lenguaje
/es.es/word/4083/presionar/0/?q=presionar,https://media.spreadthesign.com/video/mp4/5/157569.mp4,presionar,verbo,lenguaje
/es.es/word/4028/accesibilidad/0/?q=accesibilidad,https://media.spreadthesign.com/video/mp4/5/35658.mp4,accesibilidad,nombre,lenguaje
/es.es/word/4024/actual/0/?q=actual,https://media.spreadthesign.com/video/mp4/5/35637.mp4,actual,adjetivo,lenguaje
/es.es/word/40/soga/0/?q=soga,https://media.spreadthesign.com/video/mp4/5/390.mp4,soga,nombre,lenguaje
/es.es/word/4097/pronombre-posesivo/0/?q=pronombre+posesivo,https://media.spreadthesign.com/video/mp4/5/36001.mp4,pronombre posesivo,nombre,lenguaje
/es.es/word/4094/nombre-comun/0/?q=nombre+com%C3%BAn,https://media.spreadthesign.com/video/mp4/5/35986.mp4,nombre común,nombre,lenguaje
/es.es/word/4091/general/0/?q=general,https://media.spreadthesign.com/video/mp4/5/35969.mp4,general,adjetivo,lenguaje
/es.es/word/4098/pronombre-personal/0/?q=pronombre+personal,https://media.spreadthesign.com/video/mp4/5/36004.mp4,pronombre personal,nombre,lenguaje
/es.es/word/4095/nombre-propio/0/?q=nombre+propio,https://media.spreadthesign.com/video/mp4/5/35989.mp4,nombre propio,nombre,lenguaje
/es.es/word/4092/obligar/0/?q=obligar,https://media.spreadthesign.com/video/mp4/5/35977.mp4,obligar,verbo,lenguaje
/es.es/word/4099/pronombre-demostrativo/0/?q=pronombre+demostrativo,https://media.spreadthesign.com/video/mp4/5/36008.mp4,pronombre demostrativo,nombre,lenguaje
/es.es/word/4096/verbo/0/?q=verbo,https://media.spreadthesign.com/video/mp4/5/35997.mp4,verbo,nombre,lenguaje
/es.es/word/4093/palabra/0/?q=palabra,https://media.spreadthesign.com/video/mp4/5/35979.mp4,palabra,nombre,lenguaje
/es.es/word/4067/luchar/0/?q=luchar,https://media.spreadthesign.com/video/mp4/5/35849.mp4,luchar,verbo,lenguaje
/es.es/word/4031/delicado/0/?q=delicado,https://media.spreadthesign.com/video/mp4/5/35673.mp4,delicado,adjetivo,lenguaje
/es.es/word/4036/asombro/0/?q=asombro,https://media.spreadthesign.com/video/mp4/5/35698.mp4,asombro,nombre,lenguaje
/es.es/word/4039/exacto/0/?q=exacto,https://media.spreadthesign.com/video/mp4/5/35711.mp4,exacto,adjetivo,lenguaje
/es.es/word/47089/tubo-de-pintura/0/?q=tubo+de+pintura,https://media.spreadthesign.com/video/mp4/5/621669.mp4,tubo de pintura,nombre,lenguaje
/es.es/word/47020/envasado-farmaceutico/0/?q=envasado+farmac%C3%A9utico+,https://media.spreadthesign.com/video/mp4/5/621582.mp4,envasado farmacéutico ,nombre,lenguaje
/es.es/word/47070/carrete-de-madera/0/?q=carrete+de+madera,https://media.spreadthesign.com/video/mp4/5/621678.mp4,carrete de madera,nombre,lenguaje
/es.es/word/47045/caja-de-carton/0/?q=caja+de+cart%C3%B3n,https://media.spreadthesign.com/video/mp4/5/618903.mp4,caja de cartón,nombre,lenguaje
/es.es/word/47095/restos-de-tela/0/?q=restos+de+tela,https://media.spreadthesign.com/video/mp4/5/621584.mp4,restos de tela,nombre,lenguaje
/es.es/word/47774/rollo-de-papel-marron/0/?q=rollo+de+papel+marr%C3%B3n,https://media.spreadthesign.com/video/mp4/5/621540.mp4,rollo de papel marrón,nombre,lenguaje
/es.es/word/47718/purpurina/0/?q=purpurina,https://media.spreadthesign.com/video/mp4/5/621591.mp4,purpurina,nombre,lenguaje
/es.es/word/47711/tulipa/0/?q=tulipa,https://media.spreadthesign.com/video/mp4/5/621601.mp4,tulipa,nombre,lenguaje
/es.es/word/47728/rotulador/0/?q=rotulador,https://media.spreadthesign.com/video/mp4/5/621608.mp4,rotulador,nombre,lenguaje
